TestIndex,UserAvgRating,BusinessAverageStars,NearestUserAverageStars,ReviewCategoryAverageStars,y
30521,4.15,4.5,4.50,4.760267,NULL
30522,4.67,4,4.00,4.148019,NULL
30523,3.94,4.5,4.50,4.760267,NULL
30524,4.07,4,4.00,4.148019,NULL
30525,3.87,4,4.00,4.148019,NULL
30526,4.14,4,4.00,4.148019,NULL
30527,3.46,3.5,3.50,3.355911,NULL
30528,4.26,3,3.00,2.367459,NULL
30529,4.75,3,3.00,2.367459,NULL
30530,3.42,3,3.00,2.367459,NULL
30531,4.41,4,4.00,4.148019,NULL
30532,4.16,4.5,4.50,4.760267,NULL
30533,4,4,4.00,4.148019,NULL
30534,3.62,4.5,4.50,4.760267,NULL
30535,3.8,4.5,4.50,4.760267,NULL
30536,3.8,4,4.00,4.148019,NULL
30537,4.55,3.5,3.50,3.355911,NULL
30538,3.87,4.5,4.50,4.760267,NULL
30539,4.6,4,4.00,4.148019,NULL
30540,3.46,4,4.00,4.148019,NULL
30541,4.6,2.5,2.50,1.685483,NULL
30542,1,4,4.00,4.148019,NULL
30543,2.25,3.5,3.50,3.355911,NULL
30544,3.44,4,4.00,4.148019,NULL
30545,4.22,4.5,4.50,4.760267,NULL
30546,3.66,3.5,3.50,3.355911,NULL
30547,3.7,4.5,4.50,4.760267,NULL
30548,3.67,4,4.00,4.148019,NULL
30549,4.67,4,4.00,4.148019,NULL
30550,3.83,3,3.00,2.367459,NULL
30551,4.75,4.5,4.50,4.760267,NULL
30552,3.5,3.5,3.50,3.355911,NULL
30553,5,4.5,4.50,4.760267,NULL
30554,3,4,4.00,4.148019,NULL
30555,2.53,4.5,4.50,4.760267,NULL
30556,3,4.5,4.50,4.760267,NULL
30557,4.01,3.5,3.50,3.355911,NULL
30558,4.04,3.5,3.50,3.355911,NULL
30559,4.48,4,4.00,4.148019,NULL
30560,5,4,4.00,4.148019,NULL
30561,3.98,3.5,3.50,3.355911,NULL
30562,3.85,4,4.00,4.148019,NULL
30563,3.58,3,3.00,2.367459,NULL
30564,3.75,2.5,2.50,1.685483,NULL
30565,5,4.5,4.50,4.760267,NULL
30566,3.94,4,4.00,4.148019,NULL
30567,4.33,3.5,3.50,3.355911,NULL
30568,5,4,4.00,4.148019,NULL
30569,2.33,2,2.00,1.396213,NULL
30570,3.85,4,4.00,4.148019,NULL
30571,3.9,3.5,3.50,3.355911,NULL
30572,4.1,2.5,2.50,1.685483,NULL
30573,3.92,4,4.00,4.148019,NULL
30574,3.75,4,4.00,4.148019,NULL
30575,4.15,3.5,3.50,3.355911,NULL
30576,4.89,4,4.00,4.148019,NULL
30577,3.73,4,4.00,4.148019,NULL
30578,4.19,3.5,3.50,3.355911,NULL
30579,4.12,4,4.00,4.148019,NULL
30580,3.85,4,4.00,4.148019,NULL
30581,3.67,4,4.00,4.148019,NULL
30582,3.27,4,4.00,4.148019,NULL
30583,3.47,3,3.00,2.367459,NULL
30584,4.18,3.5,3.50,3.355911,NULL
30585,4.24,3,3.00,2.367459,NULL
30586,4.67,4,4.00,4.148019,NULL
30587,4.41,3,3.00,2.367459,NULL
30588,3.97,3.5,3.50,3.355911,NULL
30589,3.83,4,4.00,4.148019,NULL
30590,3.89,4.5,4.50,4.760267,NULL
30591,3.83,4,4.00,4.148019,NULL
30592,3.29,4.5,4.50,4.760267,NULL
30593,5,3.5,3.50,3.355911,NULL
30594,3.83,4,4.00,4.148019,NULL
30595,3.51,3.5,3.50,3.355911,NULL
30596,2.34,3,3.00,2.367459,NULL
30597,3.21,4.5,4.50,4.760267,NULL
30598,4.42,4,4.00,4.148019,NULL
30599,3.89,4,4.00,4.148019,NULL
30600,5,4.5,4.50,4.760267,NULL
30601,4.24,4.5,4.50,4.760267,NULL
30602,4,4.5,4.50,4.760267,NULL
30603,1,3.5,3.50,3.355911,NULL
30604,5,4.5,4.50,4.760267,NULL
30605,4.41,5,5.00,4.999613,NULL
30606,4.5,4,4.00,4.148019,NULL
30607,4.07,3.5,3.50,3.355911,NULL
30608,2.7,4,4.00,4.148019,NULL
30609,3.65,3.5,3.50,3.355911,NULL
30610,3.36,5,5.00,4.999613,NULL
30611,4.35,4,4.00,4.148019,NULL
30612,3.8,4.5,4.50,4.760267,NULL
30613,4.09,4.5,4.50,4.760267,NULL
30614,4.06,4,4.00,4.148019,NULL
30615,4.27,4,4.00,4.148019,NULL
30616,3.63,3,3.00,2.367459,NULL
30617,3.7,4,4.00,4.148019,NULL
30618,3.88,4,4.00,4.148019,NULL
30619,4.67,4,4.00,4.148019,NULL
30620,2.96,4,4.00,4.148019,NULL
30621,3.77,4,4.00,4.148019,NULL
30622,3.76,3.5,3.50,3.355911,NULL
30623,4.19,4,4.00,4.148019,NULL
30624,4.14,4,4.00,4.148019,NULL
30625,3.68,4.5,4.50,4.760267,NULL
30626,3.71,1.5,1.50,1.131262,NULL
30627,3.53,3.5,3.50,3.355911,NULL
30628,2.96,3.5,3.50,3.355911,NULL
30629,2.88,4.5,4.50,4.760267,NULL
30630,2.22,4,4.00,4.148019,NULL
30631,3.82,3,3.00,2.367459,NULL
30632,3.7,4,4.00,4.148019,NULL
30633,3.67,4,4.00,4.148019,NULL
30634,4.67,4,4.00,4.148019,NULL
30635,4.11,4,4.00,4.148019,NULL
30636,3.31,4,4.00,4.148019,NULL
30637,4.27,4.5,4.50,4.760267,NULL
30638,2.4,4,4.00,4.148019,NULL
30639,5,4.5,4.50,4.760267,NULL
30640,3.23,3.5,3.50,3.355911,NULL
30641,4.57,4,4.00,4.148019,NULL
30642,4.35,4,4.00,4.148019,NULL
30643,4.08,3.5,3.50,3.355911,NULL
30644,3.67,3.5,3.50,3.355911,NULL
30645,3.89,3.5,3.50,3.355911,NULL
30646,4.65,4.5,4.50,4.760267,NULL
30647,4.21,4,4.00,4.148019,NULL
30648,3.93,4,4.00,4.148019,NULL
30649,3.38,3.5,3.50,3.355911,NULL
30650,3.53,3,3.00,2.367459,NULL
30651,3.52,4,4.00,4.148019,NULL
30652,2.75,4.5,4.50,4.760267,NULL
30653,3.5,3.5,3.50,3.355911,NULL
30654,4.55,4.5,4.50,4.760267,NULL
30655,3.66,3,3.00,2.367459,NULL
30656,3.9,4,4.00,4.148019,NULL
30657,3.69,3.5,3.50,3.355911,NULL
30658,4.14,4,4.00,4.148019,NULL
30659,3.8,4,4.00,4.148019,NULL
30660,2.67,4,4.00,4.148019,NULL
30661,3.82,5,5.00,4.999613,NULL
30662,4.02,4.5,4.50,4.760267,NULL
30663,3.57,4.5,4.50,4.760267,NULL
30664,3.36,3.5,3.50,3.355911,NULL
30665,3.91,4,4.00,4.148019,NULL
30666,3.11,4,4.00,4.148019,NULL
30667,4.62,3,3.00,2.367459,NULL
30668,3.96,3.5,3.50,3.355911,NULL
30669,3.95,4,4.00,4.148019,NULL
30670,3.23,3,3.00,2.367459,NULL
30671,4.85,4,4.00,4.148019,NULL
30672,3.71,4,4.00,4.148019,NULL
30673,3.62,2,2.00,1.396213,NULL
30674,4.63,4.5,4.50,4.760267,NULL
30675,4.46,4,4.00,4.148019,NULL
30676,3.81,4,4.00,4.148019,NULL
30677,3.16,3,3.00,2.367459,NULL
30678,4.26,4,4.00,4.148019,NULL
30679,4.2,4,4.00,4.148019,NULL
30680,4.09,3,3.00,2.367459,NULL
30681,4.67,4.5,4.50,4.760267,NULL
30682,3.71,3.5,3.50,3.355911,NULL
30683,4.18,4,4.00,4.148019,NULL
30684,4.45,4.5,4.50,4.760267,NULL
30685,2.87,2.5,2.50,1.685483,NULL
30686,3.48,3.5,3.50,3.355911,NULL
30687,3.63,3,3.00,2.367459,NULL
30688,5,4,4.00,4.148019,NULL
30689,4.25,4,4.00,4.148019,NULL
30690,3.81,4,4.00,4.148019,NULL
30691,4.13,3.5,3.50,3.355911,NULL
30692,3.96,4.5,4.50,4.760267,NULL
30693,4.56,4,4.00,4.148019,NULL
30694,4.16,4.5,4.50,4.760267,NULL
30695,2.25,4.5,4.50,4.760267,NULL
30696,3.87,4,4.00,4.148019,NULL
30697,3.92,4,4.00,4.148019,NULL
30698,3.7,5,5.00,4.999613,NULL
30699,1,3,3.00,2.367459,NULL
30700,4.29,4,4.00,4.148019,NULL
30701,3.85,4.5,4.50,4.760267,NULL
30702,3.77,3.5,3.50,3.355911,NULL
30703,4.14,3.5,3.50,3.355911,NULL
30704,4.13,3.5,3.50,3.355911,NULL
30705,3.95,3.5,3.50,3.355911,NULL
30706,4.14,4.5,4.50,4.760267,NULL
30707,4.08,4,4.00,4.148019,NULL
30708,3.3,3,3.00,2.367459,NULL
30709,3.95,4,4.00,4.148019,NULL
30710,4.54,4,4.00,4.148019,NULL
30711,3.78,4,4.00,4.148019,NULL
30712,4.08,4,4.00,4.148019,NULL
30713,3.74,4,4.00,4.148019,NULL
30714,4.38,4,4.00,4.148019,NULL
30715,4.81,3,3.00,2.367459,NULL
30716,3.66,4.5,4.50,4.760267,NULL
30717,3.94,4,4.00,4.148019,NULL
30718,3.98,4,4.00,4.148019,NULL
30719,2.67,4,4.00,4.148019,NULL
30720,3.51,4,4.00,4.148019,NULL
30721,4.13,4,4.00,4.148019,NULL
30722,4,3,3.00,2.367459,NULL
30723,4.21,4.5,4.50,4.760267,NULL
30724,4.4,3,3.00,2.367459,NULL
30725,4.04,2.5,2.50,1.685483,NULL
30726,3.58,4,4.00,4.148019,NULL
30727,4.61,4,4.00,4.148019,NULL
30728,3.89,4.5,4.50,4.760267,NULL
30729,5,5,5.00,4.999613,NULL
30730,3.73,4.5,4.50,4.760267,NULL
30731,3.87,3.5,3.50,3.355911,NULL
30732,3.44,3.5,3.50,3.355911,NULL
30733,3.98,4.5,4.50,4.760267,NULL
30734,4.5,4,4.00,4.148019,NULL
30735,3.14,5,5.00,4.999613,NULL
30736,3.5,3.5,3.50,3.355911,NULL
30737,4.03,4.5,4.50,4.760267,NULL
30738,2.6,4,4.00,4.148019,NULL
30739,3.33,4,4.00,4.148019,NULL
30740,3.83,4.5,4.50,4.760267,NULL
30741,3.83,4.5,4.50,4.760267,NULL
30742,4,4,4.00,4.148019,NULL
30743,4.19,2.5,2.50,1.685483,NULL
30744,3.12,3,3.00,2.367459,NULL
30745,3.62,4.5,4.50,4.760267,NULL
30746,3.36,4,4.00,4.148019,NULL
30747,5,3,3.00,2.367459,NULL
30748,3.53,4.5,4.50,4.760267,NULL
30749,4.38,4,4.00,4.148019,NULL
30750,3,3.5,3.50,3.355911,NULL
30751,3.96,4,4.00,4.148019,NULL
30752,4.03,4.5,4.50,4.760267,NULL
30753,3.32,4,4.00,4.148019,NULL
30754,4.19,4.5,4.50,4.760267,NULL
30755,3.37,4.5,4.50,4.760267,NULL
30756,4.14,4,4.00,4.148019,NULL
30757,3.97,4.5,4.50,4.760267,NULL
30758,3.64,3.5,3.50,3.355911,NULL
30759,3.91,4,4.00,4.148019,NULL
30760,3.64,3.5,3.50,3.355911,NULL
30761,4.17,3,3.00,2.367459,NULL
30762,2.85,3.5,3.50,3.355911,NULL
30763,4.79,3.5,3.50,3.355911,NULL
30764,3.85,4.5,4.50,4.760267,NULL
30765,3.21,4,4.00,4.148019,NULL
30766,3.38,4,4.00,4.148019,NULL
30767,3.74,4.5,4.50,4.760267,NULL
30768,3.33,4,4.00,4.148019,NULL
30769,4.15,4,4.00,4.148019,NULL
30770,4.21,3.5,3.50,3.355911,NULL
30771,1,4,4.00,4.148019,NULL
30772,4.64,3,3.00,2.367459,NULL
30773,3.81,3,3.00,2.367459,NULL
30774,4.04,4,4.00,4.148019,NULL
30775,3.68,4,4.00,4.148019,NULL
30776,4.53,4,4.00,4.148019,NULL
30777,4.12,4,4.00,4.148019,NULL
30778,3.82,3,3.00,2.367459,NULL
30779,3.33,4,4.00,4.148019,NULL
30780,3.84,4.5,4.50,4.760267,NULL
30781,3.47,4,4.00,4.148019,NULL
30782,2.67,3.5,3.50,3.355911,NULL
30783,3.42,4,4.00,4.148019,NULL
30784,4.59,4,4.00,4.148019,NULL
30785,3.88,4,4.00,4.148019,NULL
30786,3.83,4.5,4.50,4.760267,NULL
30787,3.46,3.5,3.50,3.355911,NULL
30788,2.47,4,4.00,4.148019,NULL
30789,4.17,4.5,4.50,4.760267,NULL
30790,4.15,4,4.00,4.148019,NULL
30791,3.85,4,4.00,4.148019,NULL
30792,4,3.5,3.50,3.355911,NULL
30793,4.07,4.5,4.50,4.760267,NULL
30794,4.88,4,4.00,4.148019,NULL
30795,3.48,4,4.00,4.148019,NULL
30796,4.15,3.5,3.50,3.355911,NULL
30797,4.29,5,5.00,4.999613,NULL
30798,3.15,3.5,3.50,3.355911,NULL
30799,3.59,4,4.00,4.148019,NULL
30800,3.62,4,4.00,4.148019,NULL
30801,3.99,3.5,3.50,3.355911,NULL
30802,3,3,3.00,2.367459,NULL
30803,3.67,5,5.00,4.999613,NULL
30804,3.61,4.5,4.50,4.760267,NULL
30805,3.48,3.5,3.50,3.355911,NULL
30806,4.03,4,4.00,4.148019,NULL
30807,4.04,4,4.00,4.148019,NULL
30808,4,4,4.00,4.148019,NULL
30809,4.04,4.5,4.50,4.760267,NULL
30810,3.23,4.5,4.50,4.760267,NULL
30811,4.35,4,4.00,4.148019,NULL
30812,4.04,5,5.00,4.999613,NULL
30813,2.86,2.5,2.50,1.685483,NULL
30814,4.15,4.5,4.50,4.760267,NULL
30815,4.19,4,4.00,4.148019,NULL
30816,3.66,4,4.00,4.148019,NULL
30817,3.88,3.5,3.50,3.355911,NULL
30818,4.42,3.5,3.50,3.355911,NULL
30819,3.76,5,5.00,4.999613,NULL
30820,4.22,3.5,3.50,3.355911,NULL
30821,3,2.5,2.50,1.685483,NULL
30822,3.95,4,4.00,4.148019,NULL
30823,3.82,4,4.00,4.148019,NULL
30824,3.93,4,4.00,4.148019,NULL
30825,4.39,3.5,3.50,3.355911,NULL
30826,2.71,3.5,3.50,3.355911,NULL
30827,3.23,3.5,3.50,3.355911,NULL
30828,3.62,3.5,3.50,3.355911,NULL
30829,3.77,4.5,4.50,4.760267,NULL
30830,4.02,3.5,3.50,3.355911,NULL
30831,3.15,4.5,4.50,4.760267,NULL
30832,3.26,3,3.00,2.367459,NULL
30833,2.33,1.5,1.50,1.131262,NULL
30834,3.32,3.5,3.50,3.355911,NULL
30835,5,4.5,4.50,4.760267,NULL
30836,3.59,3,3.00,2.367459,NULL
30837,3.95,4,4.00,4.148019,NULL
30838,3.71,4,4.00,4.148019,NULL
30839,3.82,4,4.00,4.148019,NULL
30840,3.67,3.5,3.50,3.355911,NULL
30841,3.98,3.5,3.50,3.355911,NULL
30842,3.61,4,4.00,4.148019,NULL
30843,5,3,3.00,2.367459,NULL
30844,3.66,4,4.00,4.148019,NULL
30845,2.82,4,4.00,4.148019,NULL
30846,3.65,4.5,4.50,4.760267,NULL
30847,3.98,4,4.00,4.148019,NULL
30848,3.86,4,4.00,4.148019,NULL
30849,3.84,4,4.00,4.148019,NULL
30850,3.36,3.5,3.50,3.355911,NULL
30851,4.05,4,4.00,4.148019,NULL
30852,3.87,4,4.00,4.148019,NULL
30853,5,4,4.00,4.148019,NULL
30854,4.1,4,4.00,4.148019,NULL
30855,3.95,4,4.00,4.148019,NULL
30856,3.54,3.5,3.50,3.355911,NULL
30857,4.21,3.5,3.50,3.355911,NULL
30858,3.23,3,3.00,2.367459,NULL
30859,4.44,4,4.00,4.148019,NULL
30860,3.27,4,4.00,4.148019,NULL
30861,2.58,2,2.00,1.396213,NULL
30862,4.64,3.5,3.50,3.355911,NULL
30863,3.22,4,4.00,4.148019,NULL
30864,3.62,3.5,3.50,3.355911,NULL
30865,2.75,4.5,4.50,4.760267,NULL
30866,3.64,3.5,3.50,3.355911,NULL
30867,2.94,4,4.00,4.148019,NULL
30868,4.17,3.5,3.50,3.355911,NULL
30869,3.81,4,4.00,4.148019,NULL
30870,3.24,4,4.00,4.148019,NULL
30871,4.19,4.5,4.50,4.760267,NULL
30872,3.92,4,4.00,4.148019,NULL
30873,3.38,4,4.00,4.148019,NULL
30874,3.94,3.5,3.50,3.355911,NULL
30875,4.14,4,4.00,4.148019,NULL
30876,3.71,4,4.00,4.148019,NULL
30877,2.71,2.5,2.50,1.685483,NULL
30878,3.45,4.5,4.50,4.760267,NULL
30879,4.25,4,4.00,4.148019,NULL
30880,4.21,4.5,4.50,4.760267,NULL
30881,3.79,4,4.00,4.148019,NULL
30882,3.98,3.5,3.50,3.355911,NULL
30883,4.27,4,4.00,4.148019,NULL
30884,4.09,4.5,4.50,4.760267,NULL
30885,3.97,3.5,3.50,3.355911,NULL
30886,3.86,3.5,3.50,3.355911,NULL
30887,5,4,4.00,4.148019,NULL
30888,3.92,3,3.00,2.367459,NULL
30889,5,4,4.00,4.148019,NULL
30890,3.27,3,3.00,2.367459,NULL
30891,3.98,4,4.00,4.148019,NULL
30892,3.28,4,4.00,4.148019,NULL
30893,4.02,3,3.00,2.367459,NULL
30894,4.19,4,4.00,4.148019,NULL
30895,3.95,3.5,3.50,3.355911,NULL
30896,3.88,4.5,4.50,4.760267,NULL
30897,3.61,4,4.00,4.148019,NULL
30898,4.42,4,4.00,4.148019,NULL
30899,4.18,4,4.00,4.148019,NULL
30900,4.5,3.5,3.50,3.355911,NULL
30901,3.4,2,2.00,1.396213,NULL
30902,3.71,4,4.00,4.148019,NULL
30903,5,3.5,3.50,3.355911,NULL
30904,3.57,3,3.00,2.367459,NULL
30905,4.12,4,4.00,4.148019,NULL
30906,4,3,3.00,2.367459,NULL
30907,4.18,4,4.00,4.148019,NULL
30908,4.06,4,4.00,4.148019,NULL
30909,3.42,3.5,3.50,3.355911,NULL
30910,4.8,3.5,3.50,3.355911,NULL
30911,3.4,2.5,2.50,1.685483,NULL
30912,3.86,3.5,3.50,3.355911,NULL
30913,4.52,4.5,4.50,4.760267,NULL
30914,3.53,4,4.00,4.148019,NULL
30915,3.93,4.5,4.50,4.760267,NULL
30916,3.33,3,3.00,2.367459,NULL
30917,4.01,4,4.00,4.148019,NULL
30918,2.89,4,4.00,4.148019,NULL
30919,3.53,3,3.00,2.367459,NULL
30920,4.24,3.5,3.50,3.355911,NULL
30921,3.57,4,4.00,4.148019,NULL
30922,4.52,3.5,3.50,3.355911,NULL
30923,3.92,4,4.00,4.148019,NULL
30924,4,4.5,4.50,4.760267,NULL
30925,3.33,4,4.00,4.148019,NULL
30926,4.04,4.5,4.50,4.760267,NULL
30927,2.72,4,4.00,4.148019,NULL
30928,4.07,4,4.00,4.148019,NULL
30929,3.87,4.5,4.50,4.760267,NULL
30930,3.85,4.5,4.50,4.760267,NULL
30931,1,4,4.00,4.148019,NULL
30932,3.89,3.5,3.50,3.355911,NULL
30933,4.2,2.5,2.50,1.685483,NULL
30934,3.52,4.5,4.50,4.760267,NULL
30935,4.16,3,3.00,2.367459,NULL
30936,4.01,4,4.00,4.148019,NULL
30937,3.9,4,4.00,4.148019,NULL
30938,4.17,4,4.00,4.148019,NULL
30939,3.58,3,3.00,2.367459,NULL
30940,3.96,3,3.00,2.367459,NULL
30941,4.22,2.5,2.50,1.685483,NULL
30942,4.2,4.5,4.50,4.760267,NULL
30943,3.93,4,4.00,4.148019,NULL
30944,1,4,4.00,4.148019,NULL
30945,3.57,4,4.00,4.148019,NULL
30946,3.36,4.5,4.50,4.760267,NULL
30947,3.26,3,3.00,2.367459,NULL
30948,3.69,3.5,3.50,3.355911,NULL
30949,4.16,4.5,4.50,4.760267,NULL
30950,2.13,4,4.00,4.148019,NULL
30951,3.5,4,4.00,4.148019,NULL
30952,4.2,4.5,4.50,4.760267,NULL
30953,3.71,4.5,4.50,4.760267,NULL
30954,3.39,4,4.00,4.148019,NULL
30955,3.77,4,4.00,4.148019,NULL
30956,2.71,4.5,4.50,4.760267,NULL
30957,3.72,2.5,2.50,1.685483,NULL
30958,4.61,4,4.00,4.148019,NULL
30959,3.73,4.5,4.50,4.760267,NULL
30960,4.07,3,3.00,2.367459,NULL
30961,4,4.5,4.50,4.760267,NULL
30962,3,4,4.00,4.148019,NULL
30963,4.21,3.5,3.50,3.355911,NULL
30964,4.22,4.5,4.50,4.760267,NULL
30965,4.17,4,4.00,4.148019,NULL
30966,3.89,2.5,2.50,1.685483,NULL
30967,2.08,4,4.00,4.148019,NULL
30968,3.78,3,3.00,2.367459,NULL
30969,4.5,4,4.00,4.148019,NULL
30970,1,3.5,3.50,3.355911,NULL
30971,4.05,3,3.00,2.367459,NULL
30972,1.71,1.5,1.50,1.131262,NULL
30973,3.77,4,4.00,4.148019,NULL
30974,4,4,4.00,4.148019,NULL
30975,4.2,3.5,3.50,3.355911,NULL
30976,4.31,3.5,3.50,3.355911,NULL
30977,4.42,4,4.00,4.148019,NULL
30978,3.53,3.5,3.50,3.355911,NULL
30979,4.63,4,4.00,4.148019,NULL
30980,3.95,3.5,3.50,3.355911,NULL
30981,4.11,4,4.00,4.148019,NULL
30982,3.52,4,4.00,4.148019,NULL
30983,3.6,4.5,4.50,4.760267,NULL
30984,3.76,4,4.00,4.148019,NULL
30985,3.69,4,4.00,4.148019,NULL
30986,4.05,3.5,3.50,3.355911,NULL
30987,4.05,4.5,4.50,4.760267,NULL
30988,4.39,3,3.00,2.367459,NULL
30989,4.16,4.5,4.50,4.760267,NULL
30990,4.03,3.5,3.50,3.355911,NULL
30991,3.29,4,4.00,4.148019,NULL
30992,2.5,3,3.00,2.367459,NULL
30993,3.48,4.5,4.50,4.760267,NULL
30994,4.06,4.5,4.50,4.760267,NULL
30995,3.81,4,4.00,4.148019,NULL
30996,3.67,4.5,4.50,4.760267,NULL
30997,3.23,4,4.00,4.148019,NULL
30998,3.64,3.5,3.50,3.355911,NULL
30999,4.45,4,4.00,4.148019,NULL
31000,3.99,2.5,2.50,1.685483,NULL
31001,5,4,4.00,4.148019,NULL
31002,3.84,3,3.00,2.367459,NULL
31003,2.53,3.5,3.50,3.355911,NULL
31004,3.67,2.5,2.50,1.685483,NULL
31005,3.61,4,4.00,4.148019,NULL
31006,4.1,3,3.00,2.367459,NULL
31007,5,4,4.00,4.148019,NULL
31008,4.07,3,3.00,2.367459,NULL
31009,3.59,3,3.00,2.367459,NULL
31010,3.67,4.5,4.50,4.760267,NULL
31011,4.33,4.5,4.50,4.760267,NULL
31012,2.86,4,4.00,4.148019,NULL
31013,2.84,4,4.00,4.148019,NULL
31014,4.5,4.5,4.50,4.760267,NULL
31015,3.71,3,3.00,2.367459,NULL
31016,3.64,3.5,3.50,3.355911,NULL
31017,3.64,3,3.00,2.367459,NULL
31018,3.42,4.5,4.50,4.760267,NULL
31019,5,4,4.00,4.148019,NULL
31020,5,4,4.00,4.148019,NULL
31021,3.97,4,4.00,4.148019,NULL
31022,3.67,4,4.00,4.148019,NULL
31023,3.22,4,4.00,4.148019,NULL
31024,3.34,3.5,3.50,3.355911,NULL
31025,2.88,2,2.00,1.396213,NULL
31026,5,4.5,4.50,4.760267,NULL
31027,4.17,4,4.00,4.148019,NULL
31028,4.2,5,5.00,4.999613,NULL
31029,3.59,4,4.00,4.148019,NULL
31030,4.13,4,4.00,4.148019,NULL
31031,2.44,4,4.00,4.148019,NULL
31032,5,5,5.00,4.999613,NULL
31033,4.13,4,4.00,4.148019,NULL
31034,3.86,3.5,3.50,3.355911,NULL
31035,4.42,4,4.00,4.148019,NULL
31036,3.87,4,4.00,4.148019,NULL
31037,2.7,2.5,2.50,1.685483,NULL
31038,4.28,3,3.00,2.367459,NULL
31039,2.59,2.5,2.50,1.685483,NULL
31040,3.69,4,4.00,4.148019,NULL
31041,4.67,3.5,3.50,3.355911,NULL
31042,5,3,3.00,2.367459,NULL
31043,4.31,4,4.00,4.148019,NULL
31044,3.11,4,4.00,4.148019,NULL
31045,4.1,2.5,2.50,1.685483,NULL
31046,3.93,3.5,3.50,3.355911,NULL
31047,3.85,4,4.00,4.148019,NULL
31048,4.09,3,3.00,2.367459,NULL
31049,3.38,4,4.00,4.148019,NULL
31050,4.29,4.5,4.50,4.760267,NULL
31051,4.65,3.5,3.50,3.355911,NULL
31052,4.15,4,4.00,4.148019,NULL
31053,3.62,4,4.00,4.148019,NULL
31054,4.28,4,4.00,4.148019,NULL
31055,3.52,4,4.00,4.148019,NULL
31056,4,3.5,3.50,3.355911,NULL
31057,3.61,4,4.00,4.148019,NULL
31058,3.85,4,4.00,4.148019,NULL
31059,4.25,4,4.00,4.148019,NULL
31060,3.56,4,4.00,4.148019,NULL
31061,3.94,3,3.00,2.367459,NULL
31062,4.5,3,3.00,2.367459,NULL
31063,4.34,4,4.00,4.148019,NULL
31064,3.25,4,4.00,4.148019,NULL
31065,3.92,4,4.00,4.148019,NULL
31066,4.04,4.5,4.50,4.760267,NULL
31067,2.95,3.5,3.50,3.355911,NULL
31068,3.77,3,3.00,2.367459,NULL
31069,4.51,4.5,4.50,4.760267,NULL
31070,3.63,4,4.00,4.148019,NULL
31071,4.67,4,4.00,4.148019,NULL
31072,3.45,4.5,4.50,4.760267,NULL
31073,3.69,3.5,3.50,3.355911,NULL
31074,3.77,4,4.00,4.148019,NULL
31075,3.43,3.5,3.50,3.355911,NULL
31076,3.89,4,4.00,4.148019,NULL
31077,3.79,4,4.00,4.148019,NULL
31078,4.07,4,4.00,4.148019,NULL
31079,3.68,3,3.00,2.367459,NULL
31080,4.42,4.5,4.50,4.760267,NULL
31081,3.61,4,4.00,4.148019,NULL
31082,4.75,3.5,3.50,3.355911,NULL
31083,3.82,3.5,3.50,3.355911,NULL
31084,4.41,4,4.00,4.148019,NULL
31085,3.68,4,4.00,4.148019,NULL
31086,3.49,2.5,2.50,1.685483,NULL
31087,4.11,3,3.00,2.367459,NULL
31088,3.55,4,4.00,4.148019,NULL
31089,3.78,4,4.00,4.148019,NULL
31090,3.57,4,4.00,4.148019,NULL
31091,3.28,4.5,4.50,4.760267,NULL
31092,3.81,5,5.00,4.999613,NULL
31093,3.8,3,3.00,2.367459,NULL
31094,4.22,4,4.00,4.148019,NULL
31095,3.42,3.5,3.50,3.355911,NULL
31096,3.42,3.5,3.50,3.355911,NULL
31097,3.84,3.5,3.50,3.355911,NULL
31098,3.4,4.5,4.50,4.760267,NULL
31099,3.98,4,4.00,4.148019,NULL
31100,4.21,3,3.00,2.367459,NULL
31101,4,4.5,4.50,4.760267,NULL
31102,3.97,4,4.00,4.148019,NULL
31103,4.53,4,4.00,4.148019,NULL
31104,3.9,3,3.00,2.367459,NULL
31105,4.24,3,3.00,2.367459,NULL
31106,5,4.5,4.50,4.760267,NULL
31107,3.93,4,4.00,4.148019,NULL
31108,4.14,3.5,3.50,3.355911,NULL
31109,3.93,4.5,4.50,4.760267,NULL
31110,3.17,3,3.00,2.367459,NULL
31111,3.68,2.5,2.50,1.685483,NULL
31112,4.36,4,4.00,4.148019,NULL
31113,4.7,4,4.00,4.148019,NULL
31114,3.8,4,4.00,4.148019,NULL
31115,1,3,3.00,2.367459,NULL
31116,2.85,2.5,2.50,1.685483,NULL
31117,3.93,4,4.00,4.148019,NULL
31118,3.75,4,4.00,4.148019,NULL
31119,3,4,4.00,4.148019,NULL
31120,5,4.5,4.50,4.760267,NULL
31121,4.23,4.5,4.50,4.760267,NULL
31122,3.21,4,4.00,4.148019,NULL
31123,3.46,4.5,4.50,4.760267,NULL
31124,3,4.5,4.50,4.760267,NULL
31125,3.89,4,4.00,4.148019,NULL
31126,5,5,5.00,4.999613,NULL
31127,3.74,4.5,4.50,4.760267,NULL
31128,3.82,4,4.00,4.148019,NULL
31129,2.67,3.5,3.50,3.355911,NULL
31130,2.45,4.5,4.50,4.760267,NULL
31131,4.69,4,4.00,4.148019,NULL
31132,3,3.5,3.50,3.355911,NULL
31133,3.75,3.5,3.50,3.355911,NULL
31134,4.22,3,3.00,2.367459,NULL
31135,3.67,4,4.00,4.148019,NULL
