UserAvgRating,BusinessAverageStars,NearestUserAverageStars,ReviewCategoryAverageStars,y
4.75,4.5,4.50,4.760267,5
3.73,3,3.00,2.367459,4
4.5,4,4.00,4.148019,5
4.07,3.5,3.50,3.355911,5
3.67,4,4.00,4.148019,2
3.59,3,3.00,2.367459,3
4.81,3.5,3.50,3.355911,3
3.99,3,3.00,2.367459,3
4.25,4,4.00,4.148019,5
4.26,4.5,4.50,4.760267,5
4.32,4.5,4.50,4.760267,5
2.75,4,4.00,4.148019,5
3.46,4,4.00,4.148019,3
3.93,4.5,4.50,4.760267,4
2.54,4,4.00,4.148019,2
2.67,3.5,3.50,3.355911,4
3.96,4,4.00,4.148019,4
5,4,4.00,4.148019,5
4.03,4.5,4.50,4.760267,5
4.38,3,3.00,2.367459,2
3.59,4.5,4.50,4.760267,4
4.26,4,4.00,4.148019,5
5,4,4.00,4.148019,5
3.77,3.5,3.50,3.355911,4
3.9,3,3.00,2.367459,2
4.13,3,3.00,2.367459,5
3.7,4,4.00,4.148019,5
3.53,3.5,3.50,3.355911,5
4.29,3.5,3.50,3.355911,5
3.62,4,4.00,4.148019,3
3.32,4.5,4.50,4.760267,2
4.23,3,3.00,2.367459,5
3.69,4,4.00,4.148019,3
3.84,3.5,3.50,3.355911,4
3.57,4,4.00,4.148019,4
2.14,3,3.00,2.367459,2
4.1,4,4.00,4.148019,5
3.8,2,2.00,1.396213,1
4.23,4,4.00,4.148019,5
3.68,4,4.00,4.148019,5
4,2.5,2.50,1.685483,1
4.57,4.5,4.50,4.760267,5
3.33,4.5,4.50,4.760267,3
3.67,3,3.00,2.367459,5
2.95,3,3.00,2.367459,4
3.04,4.5,4.50,4.760267,1
3.56,3,3.00,2.367459,4
3.81,4,4.00,4.148019,1
3.76,3.5,3.50,3.355911,2
3.33,3.5,3.50,3.355911,2
3.74,2.5,2.50,1.685483,2
4.04,4.5,4.50,4.760267,5
3.76,4,4.00,4.148019,2
3.94,4,4.00,4.148019,4
3.59,4,4.00,4.148019,3
4.34,4.5,4.50,4.760267,5
3.74,4.5,4.50,4.760267,3
4.2,3.5,3.50,3.355911,5
2.55,4,4.00,4.148019,4
4.23,3.5,3.50,3.355911,3
4.13,4,4.00,4.148019,5
3.45,4,4.00,4.148019,2
2.17,4,4.00,4.148019,3
4.54,4,4.00,4.148019,5
4.14,4,4.00,4.148019,3
3.91,3,3.00,2.367459,3
4.07,4,4.00,4.148019,5
4.04,4,4.00,4.148019,4
3.11,4,4.00,4.148019,1
3.98,4,4.00,4.148019,5
4.27,4,4.00,4.148019,5
3.78,4,4.00,4.148019,4
3.2,4,4.00,4.148019,1
4.26,3.5,3.50,3.355911,5
4.26,4.5,4.50,4.760267,5
3.6,4,4.00,4.148019,2
3.96,4,4.00,4.148019,5
3.67,4.5,4.50,4.760267,5
4.31,4.5,4.50,4.760267,5
3.36,3,3.00,2.367459,3
4.63,5,5.00,4.999613,5
2.59,3,3.00,2.367459,5
4.03,3,3.00,2.367459,4
3.18,3.5,3.50,3.355911,1
3.78,4,4.00,4.148019,4
5,4.5,4.50,4.760267,5
3.67,3,3.00,2.367459,1
4.28,4,4.00,4.148019,5
3.69,4,4.00,4.148019,5
3.37,4,4.00,4.148019,3
4,4,4.00,4.148019,5
4.2,4,4.00,4.148019,4
3.65,4,4.00,4.148019,3
4.16,3.5,3.50,3.355911,5
4.56,4.5,4.50,4.760267,5
4,4,4.00,4.148019,4
3.54,4,4.00,4.148019,2
3.7,3,3.00,2.367459,4
3.98,4.5,4.50,4.760267,4
4.31,3,3.00,2.367459,4
4.31,2.5,2.50,1.685483,1
3.61,4.5,4.50,4.760267,5
4.34,3.5,3.50,3.355911,5
3.02,3,3.00,2.367459,3
2.68,3.5,3.50,3.355911,1
4.44,3.5,3.50,3.355911,5
3.81,4,4.00,4.148019,4
3.34,3,3.00,2.367459,4
3.65,5,5.00,4.999613,3
3.74,3,3.00,2.367459,4
4.26,3.5,3.50,3.355911,5
4.45,4,4.00,4.148019,5
3.42,4,4.00,4.148019,4
4.35,4.5,4.50,4.760267,5
3.36,4.5,4.50,4.760267,4
3.79,5,5.00,4.999613,5
2.94,3,3.00,2.367459,3
3.36,3.5,3.50,3.355911,4
3.36,4,4.00,4.148019,4
3.36,3,3.00,2.367459,4
3.76,4,4.00,4.148019,4
3.93,2.5,2.50,1.685483,1
3.32,4,4.00,4.148019,4
3.74,4,4.00,4.148019,3
3.74,4.5,4.50,4.760267,5
3.58,3,3.00,2.367459,1
3.76,4,4.00,4.148019,4
4.15,4,4.00,4.148019,3
4,4.5,4.50,4.760267,5
3.83,3,3.00,2.367459,3
3.64,4,4.00,4.148019,5
3,2,2.00,1.396213,1
3.84,4,4.00,4.148019,3
4.03,3.5,3.50,3.355911,2
4.32,3.5,3.50,3.355911,5
2.9,4,4.00,4.148019,1
3.31,4,4.00,4.148019,2
3.6,3.5,3.50,3.355911,2
4.34,4,4.00,4.148019,5
4.04,3,3.00,2.367459,4
4.71,3,3.00,2.367459,5
3,3,3.00,2.367459,2
2.73,4.5,4.50,4.760267,2
3.74,4,4.00,4.148019,2
4.07,4,4.00,4.148019,5
3.82,4,4.00,4.148019,4
4.23,4,4.00,4.148019,4
2.8,4,4.00,4.148019,4
3.6,3,3.00,2.367459,5
3.61,4.5,4.50,4.760267,4
4.01,3,3.00,2.367459,3
3.98,4,4.00,4.148019,4
3.56,3,3.00,2.367459,2
3.86,4,4.00,4.148019,5
4.17,4.5,4.50,4.760267,4
3.83,4,4.00,4.148019,4
4.75,4,4.00,4.148019,3
4.19,4,4.00,4.148019,5
3.25,4.5,4.50,4.760267,3
3.98,4.5,4.50,4.760267,3
3.61,4,4.00,4.148019,3
3.54,4,4.00,4.148019,2
3.54,4,4.00,4.148019,5
3.74,4,4.00,4.148019,4
3.95,4.5,4.50,4.760267,5
3.5,3.5,3.50,3.355911,2
4.75,4,4.00,4.148019,4
4.5,4,4.00,4.148019,4
3.48,5,5.00,4.999613,4
4.07,4,4.00,4.148019,5
3.2,4,4.00,4.148019,5
4.69,4.5,4.50,4.760267,5
3.62,4,4.00,4.148019,3
4.11,4,4.00,4.148019,5
3.73,4.5,4.50,4.760267,5
3.77,4.5,4.50,4.760267,4
3.71,4,4.00,4.148019,4
4.12,5,5.00,4.999613,5
4.13,3,3.00,2.367459,4
3.49,4.5,4.50,4.760267,5
3.87,3.5,3.50,3.355911,1
4.48,4,4.00,4.148019,4
4.05,4,4.00,4.148019,2
3.48,3,3.00,2.367459,2
2.29,4.5,4.50,4.760267,5
4.35,4.5,4.50,4.760267,5
3.4,4,4.00,4.148019,1
4.08,4,4.00,4.148019,3
4.08,3.5,3.50,3.355911,2
4.63,4,4.00,4.148019,5
3.47,3.5,3.50,3.355911,2
3.9,3,3.00,2.367459,2
3.86,4,4.00,4.148019,3
3,4,4.00,4.148019,3
3.36,4,4.00,4.148019,3
4.38,4,4.00,4.148019,4
3.64,4,4.00,4.148019,4
3.31,4,4.00,4.148019,4
3,3.5,3.50,3.355911,4
3,3.5,3.50,3.355911,5
4.35,4,4.00,4.148019,4
4.32,4.5,4.50,4.760267,5
3.79,4,4.00,4.148019,5
2.69,4,4.00,4.148019,5
3.83,4,4.00,4.148019,4
4.61,4.5,4.50,4.760267,5
4.59,4,4.00,4.148019,5
3.69,3,3.00,2.367459,4
4.36,4,4.00,4.148019,3
4.79,4.5,4.50,4.760267,5
4.11,4,4.00,4.148019,5
2.42,4.5,4.50,4.760267,1
3.8,3,3.00,2.367459,4
3.65,4,4.00,4.148019,5
3.79,3.5,3.50,3.355911,5
3.94,4,4.00,4.148019,5
3.23,3.5,3.50,3.355911,4
3.32,4.5,4.50,4.760267,5
3.96,4,4.00,4.148019,5
3.71,4.5,4.50,4.760267,4
3.52,3.5,3.50,3.355911,3
2.64,3.5,3.50,3.355911,1
2.33,4.5,4.50,4.760267,5
4.8,4,4.00,4.148019,4
3.3,4,4.00,4.148019,4
3.32,4,4.00,4.148019,5
5,4,4.00,4.148019,5
4.71,4,4.00,4.148019,5
4.04,4,4.00,4.148019,5
4.04,4,4.00,4.148019,3
3.57,4.5,4.50,4.760267,3
3.4,4.5,4.50,4.760267,3
5,4,4.00,4.148019,5
4.09,4,4.00,4.148019,5
3.42,4,4.00,4.148019,5
4.3,4,4.00,4.148019,5
4.86,4,4.00,4.148019,5
5,4,4.00,4.148019,5
4.06,4.5,4.50,4.760267,5
3,4,4.00,4.148019,4
3.6,4,4.00,4.148019,5
3.49,4,4.00,4.148019,1
5,4.5,4.50,4.760267,5
4.04,4.5,4.50,4.760267,5
4.08,3,3.00,2.367459,5
4,4.5,4.50,4.760267,4
4.19,4.5,4.50,4.760267,4
4.06,4.5,4.50,4.760267,3
4.01,4.5,4.50,4.760267,4
3.4,3.5,3.50,3.355911,3
4.28,4,4.00,4.148019,3
4.22,4,4.00,4.148019,5
3.71,4,4.00,4.148019,1
2.97,4,4.00,4.148019,2
3.36,4.5,4.50,4.760267,5
3.4,4,4.00,4.148019,1
3.97,4,4.00,4.148019,5
3.26,4,4.00,4.148019,2
4.01,3.5,3.50,3.355911,4
4.47,4,4.00,4.148019,4
4.55,4,4.00,4.148019,5
1.87,4,4.00,4.148019,1
4.13,4,4.00,4.148019,5
3,3,3.00,2.367459,1
4.26,3.5,3.50,3.355911,5
3.23,4.5,4.50,4.760267,4
3.29,4,4.00,4.148019,4
3.37,4,4.00,4.148019,4
4.49,4,4.00,4.148019,5
4,3.5,3.50,3.355911,4
4.85,4,4.00,4.148019,5
3.43,3,3.00,2.367459,4
3.23,3.5,3.50,3.355911,3
4.65,4.5,4.50,4.760267,4
3.35,3.5,3.50,3.355911,3
3.86,4,4.00,4.148019,1
3.61,4.5,4.50,4.760267,4
4.14,3.5,3.50,3.355911,5
3.77,4,4.00,4.148019,3
3.83,4.5,4.50,4.760267,5
3.81,4.5,4.50,4.760267,4
3.69,4,4.00,4.148019,5
3.34,3,3.00,2.367459,5
3.85,4,4.00,4.148019,5
2.92,4,4.00,4.148019,1
4.42,4.5,4.50,4.760267,5
4.04,4.5,4.50,4.760267,3
3.93,4.5,4.50,4.760267,5
3,3.5,3.50,3.355911,3
2.86,4.5,4.50,4.760267,4
3.4,4,4.00,4.148019,5
3.09,4.5,4.50,4.760267,5
3.94,4.5,4.50,4.760267,5
3.67,3.5,3.50,3.355911,4
3.57,4.5,4.50,4.760267,4
3.61,4.5,4.50,4.760267,4
2.34,4,4.00,4.148019,1
3.6,4,4.00,4.148019,4
3.8,4,4.00,4.148019,4
2.65,3.5,3.50,3.355911,1
4.19,3.5,3.50,3.355911,4
3.65,3,3.00,2.367459,3
2.33,4.5,4.50,4.760267,5
3.33,4.5,4.50,4.760267,5
3.72,3,3.00,2.367459,3
3.39,4,4.00,4.148019,1
4.2,3.5,3.50,3.355911,5
4.04,4,4.00,4.148019,5
3.32,4,4.00,4.148019,4
3.4,4,4.00,4.148019,3
3.74,4.5,4.50,4.760267,5
4.59,4.5,4.50,4.760267,5
3.4,4,4.00,4.148019,4
3.45,4.5,4.50,4.760267,4
3.67,3,3.00,2.367459,4
5,4.5,4.50,4.760267,5
4.29,4.5,4.50,4.760267,5
3.51,3.5,3.50,3.355911,1
3.83,3.5,3.50,3.355911,4
2.6,3.5,3.50,3.355911,1
3.9,3,3.00,2.367459,3
4.2,5,5.00,4.999613,5
4.06,3.5,3.50,3.355911,3
3.5,4,4.00,4.148019,1
3.46,4.5,4.50,4.760267,5
3.58,4,4.00,4.148019,5
3.35,3,3.00,2.367459,3
4,3.5,3.50,3.355911,3
3.72,3.5,3.50,3.355911,4
1.5,3,3.00,2.367459,2
3.44,4.5,4.50,4.760267,5
3.64,3.5,3.50,3.355911,3
5,4,4.00,4.148019,5
3,4.5,4.50,4.760267,1
4.07,4.5,4.50,4.760267,5
3.6,4,4.00,4.148019,5
4.33,4,4.00,4.148019,5
2.43,3,3.00,2.367459,2
4.6,4,4.00,4.148019,5
3.67,3.5,3.50,3.355911,3
3.74,3,3.00,2.367459,4
3.49,4,4.00,4.148019,5
4.22,4,4.00,4.148019,5
3.77,3,3.00,2.367459,4
3.77,4.5,4.50,4.760267,2
4.45,3,3.00,2.367459,1
3.59,4,4.00,4.148019,5
3.16,4,4.00,4.148019,4
4.28,4.5,4.50,4.760267,5
4.2,4,4.00,4.148019,5
3.48,4.5,4.50,4.760267,4
4.01,3.5,3.50,3.355911,3
4.05,4,4.00,4.148019,5
3.57,4.5,4.50,4.760267,4
3.41,3.5,3.50,3.355911,3
3.67,3,3.00,2.367459,3
3.62,4,4.00,4.148019,4
4.62,3.5,3.50,3.355911,5
5,4,4.00,4.148019,5
3.83,4,4.00,4.148019,4
3.88,4,4.00,4.148019,5
2.9,4,4.00,4.148019,5
3.16,3,3.00,2.367459,2
4.26,3,3.00,2.367459,5
2.82,2.5,2.50,1.685483,1
3.71,4,4.00,4.148019,4
3.7,4,4.00,4.148019,5
2.72,4,4.00,4.148019,5
3.59,3.5,3.50,3.355911,3
4.49,4.5,4.50,4.760267,5
3.9,4,4.00,4.148019,5
3.84,4.5,4.50,4.760267,5
3.82,3.5,3.50,3.355911,5
2.7,4,4.00,4.148019,5
3.9,4,4.00,4.148019,2
2.5,4,4.00,4.148019,5
3.75,3.5,3.50,3.355911,4
4.05,4,4.00,4.148019,2
3.9,4,4.00,4.148019,4
4.48,3.5,3.50,3.355911,5
4,3,3.00,2.367459,5
4.2,3.5,3.50,3.355911,4
3.64,4.5,4.50,4.760267,4
3.8,4.5,4.50,4.760267,5
4,4,4.00,4.148019,3
4.46,4,4.00,4.148019,5
3.71,3.5,3.50,3.355911,5
4.15,4,4.00,4.148019,5
1.2,2.5,2.50,1.685483,1
3.23,4.5,4.50,4.760267,4
4.12,4.5,4.50,4.760267,5
4.54,3.5,3.50,3.355911,5
3.75,4.5,4.50,4.760267,5
3.91,3.5,3.50,3.355911,5
4.31,4.5,4.50,4.760267,5
3.72,4.5,4.50,4.760267,5
2.89,3,3.00,2.367459,3
2.92,3,3.00,2.367459,1
3.94,4.5,4.50,4.760267,5
4.2,3,3.00,2.367459,3
5,4,4.00,4.148019,5
4.13,4,4.00,4.148019,5
4.5,3,3.00,2.367459,3
3.79,4,4.00,4.148019,4
3.46,4.5,4.50,4.760267,4
3.86,4,4.00,4.148019,2
4,4,4.00,4.148019,5
2.14,3,3.00,2.367459,1
3.61,3.5,3.50,3.355911,3
3.61,4,4.00,4.148019,4
4.35,4.5,4.50,4.760267,5
4.41,4.5,4.50,4.760267,5
3.78,3.5,3.50,3.355911,5
4.92,4,4.00,4.148019,5
4.41,4,4.00,4.148019,4
3.73,4,4.00,4.148019,5
3.72,4.5,4.50,4.760267,5
3.99,4,4.00,4.148019,3
3.31,4,4.00,4.148019,3
3.8,3.5,3.50,3.355911,4
4.3,4,4.00,4.148019,5
3.77,4,4.00,4.148019,5
3.33,3,3.00,2.367459,1
4.2,3.5,3.50,3.355911,3
4.6,4.5,4.50,4.760267,5
4.38,4,4.00,4.148019,4
3.6,3.5,3.50,3.355911,2
3.75,4,4.00,4.148019,3
3.9,4,4.00,4.148019,5
3.73,2,2.00,1.396213,1
4.13,4,4.00,4.148019,4
4.77,4.5,4.50,4.760267,5
3.93,3,3.00,2.367459,3
3.25,3.5,3.50,3.355911,4
4.85,4.5,4.50,4.760267,5
4,4.5,4.50,4.760267,5
4.11,3.5,3.50,3.355911,5
4.04,3,3.00,2.367459,4
3.93,4,4.00,4.148019,5
4.55,4,4.00,4.148019,5
3.83,4,4.00,4.148019,3
3.75,4,4.00,4.148019,5
3.98,4,4.00,4.148019,5
4.01,4,4.00,4.148019,4
3.61,4,4.00,4.148019,4
3.74,3.5,3.50,3.355911,5
3.38,5,5.00,4.999613,5
4.35,4,4.00,4.148019,5
3.75,4,4.00,4.148019,5
4.14,4,4.00,4.148019,4
4.36,4,4.00,4.148019,4
3.92,4,4.00,4.148019,5
4.18,4.5,4.50,4.760267,5
3.94,4.5,4.50,4.760267,5
3.75,4.5,4.50,4.760267,5
4.6,4.5,4.50,4.760267,5
3.86,3.5,3.50,3.355911,4
4.01,3.5,3.50,3.355911,3
3.83,4,4.00,4.148019,5
3.67,3.5,3.50,3.355911,2
2.93,4,4.00,4.148019,2
4.01,3.5,3.50,3.355911,4
3.63,3,3.00,2.367459,1
3.67,4,4.00,4.148019,4
2.8,4,4.00,4.148019,1
3.7,4,4.00,4.148019,5
5,4,4.00,4.148019,5
3.81,3,3.00,2.367459,4
3.28,3.5,3.50,3.355911,1
3.57,4.5,4.50,4.760267,4
3.74,3,3.00,2.367459,1
4.43,4,4.00,4.148019,5
1.93,4,4.00,4.148019,2
3.6,4.5,4.50,4.760267,3
3.9,4,4.00,4.148019,4
4.05,4,4.00,4.148019,4
3.61,3.5,3.50,3.355911,4
4.27,4.5,4.50,4.760267,5
3.95,4,4.00,4.148019,4
4.41,4,4.00,4.148019,1
3.52,4.5,4.50,4.760267,4
3.64,4,4.00,4.148019,4
4.04,3.5,3.50,3.355911,4
3.84,4,4.00,4.148019,5
4.75,2.5,2.50,1.685483,4
3.58,4,4.00,4.148019,4
4,3,3.00,2.367459,1
3.94,4.5,4.50,4.760267,5
4.39,3.5,3.50,3.355911,4
5,4,4.00,4.148019,5
3.41,4,4.00,4.148019,2
3.95,4,4.00,4.148019,3
3.84,4,4.00,4.148019,3
3.73,4,4.00,4.148019,4
4.6,4.5,4.50,4.760267,5
4.55,5,5.00,4.999613,5
3.52,3.5,3.50,3.355911,4
3.8,4,4.00,4.148019,5
4.27,4,4.00,4.148019,5
4.09,4,4.00,4.148019,5
3.93,4,4.00,4.148019,5
3.5,3.5,3.50,3.355911,3
4.01,4.5,4.50,4.760267,5
3.53,4.5,4.50,4.760267,5
2.6,4,4.00,4.148019,1
3.44,2.5,2.50,1.685483,2
2.89,3,3.00,2.367459,1
4.55,3.5,3.50,3.355911,5
3.62,4,4.00,4.148019,5
3,3.5,3.50,3.355911,3
2.91,2,2.00,1.396213,1
3.84,4.5,4.50,4.760267,3
3.87,4,4.00,4.148019,5
4.67,4.5,4.50,4.760267,5
3.48,4.5,4.50,4.760267,4
3.84,3.5,3.50,3.355911,3
3.36,4,4.00,4.148019,5
4.75,4.5,4.50,4.760267,5
4.38,4,4.00,4.148019,5
3.8,4,4.00,4.148019,4
4.18,4,4.00,4.148019,5
4.43,4.5,4.50,4.760267,5
3.64,4.5,4.50,4.760267,4
3.63,3,3.00,2.367459,4
3.95,3.5,3.50,3.355911,4
4.05,3.5,3.50,3.355911,4
5,3.5,3.50,3.355911,5
3.2,4,4.00,4.148019,1
3.33,4.5,4.50,4.760267,4
3,3.5,3.50,3.355911,4
4.8,4,4.00,4.148019,5
4.32,4.5,4.50,4.760267,5
4.29,4,4.00,4.148019,5
4.33,4,4.00,4.148019,3
3.67,3,3.00,2.367459,1
4.35,4.5,4.50,4.760267,5
3.36,4.5,4.50,4.760267,4
3.66,3.5,3.50,3.355911,3
3.76,3.5,3.50,3.355911,4
3.3,3.5,3.50,3.355911,2
3.77,3,3.00,2.367459,4
3.66,4.5,4.50,4.760267,5
3.88,4.5,4.50,4.760267,2
4.16,3.5,3.50,3.355911,2
4.6,3,3.00,2.367459,4
3.64,2.5,2.50,1.685483,4
4.16,4.5,4.50,4.760267,3
4.18,4,4.00,4.148019,5
3.25,3,3.00,2.367459,4
4.04,4,4.00,4.148019,4
3.97,4,4.00,4.148019,4
3.84,3.5,3.50,3.355911,3
3.35,4,4.00,4.148019,4
4.62,4,4.00,4.148019,5
4.27,3.5,3.50,3.355911,5
3.97,4.5,4.50,4.760267,5
4.42,3.5,3.50,3.355911,5
5,3,3.00,2.367459,5
4.25,2.5,2.50,1.685483,4
3.3,3,3.00,2.367459,4
3.09,4,4.00,4.148019,5
3.36,4,4.00,4.148019,1
4.16,4.5,4.50,4.760267,5
3.98,3.5,3.50,3.355911,4
3.1,4,4.00,4.148019,3
3.79,3.5,3.50,3.355911,2
4.15,4,4.00,4.148019,5
4.29,3,3.00,2.367459,4
3.36,4.5,4.50,4.760267,4
3.36,4,4.00,4.148019,2
1,3,3.00,2.367459,1
1,3.5,3.50,3.355911,1
3.69,4.5,4.50,4.760267,4
3.36,4,4.00,4.148019,3
3.66,3.5,3.50,3.355911,4
3.64,4.5,4.50,4.760267,4
3.79,4,4.00,4.148019,4
2.73,4.5,4.50,4.760267,5
4.91,4.5,4.50,4.760267,5
3.91,4,4.00,4.148019,3
3.68,4.5,4.50,4.760267,4
3.99,4,4.00,4.148019,4
4.13,4,4.00,4.148019,4
3.75,4,4.00,4.148019,2
3.39,3.5,3.50,3.355911,3
3.29,4,4.00,4.148019,5
3.73,4,4.00,4.148019,2
4.63,3.5,3.50,3.355911,5
3.81,3.5,3.50,3.355911,4
2.39,4.5,4.50,4.760267,5
2.94,3.5,3.50,3.355911,1
3.3,4,4.00,4.148019,4
3.71,4,4.00,4.148019,4
4.13,4,4.00,4.148019,3
3.63,4,4.00,4.148019,2
3.3,4,4.00,4.148019,4
4.33,3,3.00,2.367459,4
2.87,2.5,2.50,1.685483,1
3.96,3.5,3.50,3.355911,5
3.1,4.5,4.50,4.760267,2
3.91,4,4.00,4.148019,4
3.53,4.5,4.50,4.760267,5
5,3.5,3.50,3.355911,5
4.34,4.5,4.50,4.760267,1
3.88,4,4.00,4.148019,2
1.75,3,3.00,2.367459,2
4.16,4.5,4.50,4.760267,5
3.02,4.5,4.50,4.760267,2
3.88,4.5,4.50,4.760267,5
4,4,4.00,4.148019,5
3.36,5,5.00,4.999613,4
3.06,4.5,4.50,4.760267,4
3.46,3,3.00,2.367459,3
4,4.5,4.50,4.760267,3
3.78,4.5,4.50,4.760267,5
4.36,4,4.00,4.148019,4
3.83,5,5.00,4.999613,5
4.33,3.5,3.50,3.355911,5
2.59,3,3.00,2.367459,1
4.26,4,4.00,4.148019,4
4.39,5,5.00,4.999613,5
5,4,4.00,4.148019,5
4.33,4.5,4.50,4.760267,5
3.19,4,4.00,4.148019,2
3.36,4,4.00,4.148019,4
3.18,3.5,3.50,3.355911,4
4.17,4.5,4.50,4.760267,5
3.52,3.5,3.50,3.355911,4
5,4.5,4.50,4.760267,5
3.49,3.5,3.50,3.355911,2
5,4,4.00,4.148019,5
3.57,4,4.00,4.148019,4
3.8,4,4.00,4.148019,3
3.98,4,4.00,4.148019,5
4.59,4,4.00,4.148019,4
3.62,4.5,4.50,4.760267,4
3.23,4.5,4.50,4.760267,2
3.36,3.5,3.50,3.355911,5
4.07,3.5,3.50,3.355911,3
4.09,4,4.00,4.148019,5
3.17,4,4.00,4.148019,4
4.4,4,4.00,4.148019,4
4.7,4,4.00,4.148019,5
3.84,4.5,4.50,4.760267,4
4.2,4,4.00,4.148019,5
1,3.5,3.50,3.355911,1
3.23,4.5,4.50,4.760267,4
3.33,3.5,3.50,3.355911,3
5,4,4.00,4.148019,5
3.57,4.5,4.50,4.760267,4
3.67,4,4.00,4.148019,4
3.34,3.5,3.50,3.355911,3
4.41,4,4.00,4.148019,5
3.76,3.5,3.50,3.355911,2
4.38,4,4.00,4.148019,4
3.84,3,3.00,2.367459,3
3.28,4,4.00,4.148019,2
4.15,3,3.00,2.367459,2
3.95,4.5,4.50,4.760267,5
3.18,4.5,4.50,4.760267,5
2.72,2.5,2.50,1.685483,1
4.54,5,5.00,4.999613,5
3.23,2.5,2.50,1.685483,4
3.76,3.5,3.50,3.355911,3
4.12,4,4.00,4.148019,5
3.33,4.5,4.50,4.760267,4
3.61,4.5,4.50,4.760267,3
3.71,4,4.00,4.148019,3
4.04,4.5,4.50,4.760267,4
3.65,2.5,2.50,1.685483,3
3.42,4,4.00,4.148019,4
4.04,4,4.00,4.148019,4
3.27,4.5,4.50,4.760267,3
3.77,4,4.00,4.148019,4
4.03,3.5,3.50,3.355911,4
5,3.5,3.50,3.355911,5
4.28,3.5,3.50,3.355911,4
4.66,4,4.00,4.148019,5
4.06,4,4.00,4.148019,5
3.18,3.5,3.50,3.355911,3
3.48,4,4.00,4.148019,1
2,4,4.00,4.148019,5
3.24,4,4.00,4.148019,1
4.58,3,3.00,2.367459,4
4.17,4,4.00,4.148019,4
3.83,4,4.00,4.148019,2
4.01,4.5,4.50,4.760267,5
4.55,4.5,4.50,4.760267,5
3.84,4.5,4.50,4.760267,5
3.66,4,4.00,4.148019,4
3.38,3,3.00,2.367459,4
3.45,3.5,3.50,3.355911,5
3.78,3.5,3.50,3.355911,4
3.8,4.5,4.50,4.760267,3
4.02,4,4.00,4.148019,3
3.45,4.5,4.50,4.760267,2
4.42,4,4.00,4.148019,5
3.63,4,4.00,4.148019,2
3.86,4,4.00,4.148019,4
2,3.5,3.50,3.355911,2
3.76,4,4.00,4.148019,4
4.8,4,4.00,4.148019,5
4.66,3.5,3.50,3.355911,5
3.86,4,4.00,4.148019,5
3.92,3,3.00,2.367459,4
4.06,4,4.00,4.148019,4
3.81,4,4.00,4.148019,5
4.01,4.5,4.50,4.760267,4
3.36,3.5,3.50,3.355911,5
3.62,4,4.00,4.148019,2
4.45,4,4.00,4.148019,5
3.98,4,4.00,4.148019,4
3.64,4,4.00,4.148019,4
3.94,4,4.00,4.148019,3
3.75,2.5,2.50,1.685483,2
3.62,4,4.00,4.148019,5
3.81,3,3.00,2.367459,3
3.98,3,3.00,2.367459,4
3.77,4,4.00,4.148019,4
4.1,3.5,3.50,3.355911,5
4.38,4.5,4.50,4.760267,5
4.42,4.5,4.50,4.760267,5
3.25,3.5,3.50,3.355911,2
4.8,3,3.00,2.367459,5
3.57,3.5,3.50,3.355911,1
4.92,4,4.00,4.148019,5
4.11,4.5,4.50,4.760267,5
1,3,3.00,2.367459,1
3,3,3.00,2.367459,2
4.34,4,4.00,4.148019,5
2.15,3.5,3.50,3.355911,3
4.17,4,4.00,4.148019,5
3.83,3.5,3.50,3.355911,4
3.53,3.5,3.50,3.355911,3
2.93,4,4.00,4.148019,5
3.28,4,4.00,4.148019,2
3.11,4.5,4.50,4.760267,5
4.38,4.5,4.50,4.760267,5
3.64,4,4.00,4.148019,4
1.8,3.5,3.50,3.355911,1
3.62,4.5,4.50,4.760267,4
3.64,3.5,3.50,3.355911,5
3.91,3.5,3.50,3.355911,3
3.64,4,4.00,4.148019,3
2.22,4,4.00,4.148019,2
5,4,4.00,4.148019,5
3.81,4.5,4.50,4.760267,5
2.8,3.5,3.50,3.355911,5
4.06,4,4.00,4.148019,4
4.43,3,3.00,2.367459,5
3.92,3,3.00,2.367459,3
3.89,3,3.00,2.367459,3
4.21,4,4.00,4.148019,4
4.07,4.5,4.50,4.760267,5
3.77,3.5,3.50,3.355911,5
5,4,4.00,4.148019,5
4.18,4,4.00,4.148019,4
4.07,4,4.00,4.148019,4
4.02,4,4.00,4.148019,4
3.17,4,4.00,4.148019,2
3.55,4,4.00,4.148019,5
4.16,4.5,4.50,4.760267,5
2.91,3.5,3.50,3.355911,4
2.8,3,3.00,2.367459,2
3.39,4,4.00,4.148019,5
2.7,4,4.00,4.148019,5
3.39,3.5,3.50,3.355911,5
3.7,3.5,3.50,3.355911,5
4.13,4.5,4.50,4.760267,4
3.43,4,4.00,4.148019,5
3.93,4.5,4.50,4.760267,4
3.69,4.5,4.50,4.760267,5
5,5,5.00,4.999613,5
4,4,4.00,4.148019,5
4.16,4.5,4.50,4.760267,4
3.8,3.5,3.50,3.355911,5
4,3,3.00,2.367459,5
4.37,5,5.00,4.999613,5
3.83,4.5,4.50,4.760267,4
3.56,5,5.00,4.999613,5
4.07,4,4.00,4.148019,3
3.47,4,4.00,4.148019,1
3.82,3.5,3.50,3.355911,4
3.31,3,3.00,2.367459,1
3.16,3.5,3.50,3.355911,3
3.74,4,4.00,4.148019,4
4.15,4.5,4.50,4.760267,5
2.97,3.5,3.50,3.355911,4
